Model year,Make,Model,Vehicle class,Motor (kW),Transmission,Fuel type,City (kWh/100 km),Highway (kWh/100 km),Combined (kWh/100 km),City (Le/100 km),Highway (Le/100 km),Combined (Le/100 km),Range (km),Recharge time (h),Energy Efficiency (km/kWh),City Efficiency (km/kWh),Highway Efficiency (km/kWh),power_efficiency_ratio,City_power_efficiency_ratio,Highway_power_efficiency_ratio,charging_speed
2025,Ford,Mustang Mach-E Standard Range AWD,Sport utility vehicle: Small,242,A1,B,21.4,23.2,22.2,2.4,2.6,2.5,380,7.7,4.504504504504505,4.672897196261682,4.310344827586207,53.724,51.788,56.144,49.35064935064935
2025,Ford,Mustang Mach-E Extended Range,Sport utility vehicle: Small,216,A1,B,18.2,20.1,19.1,2.0,2.3,2.1,515,9.6,5.2356020942408374,5.4945054945054945,4.975124378109452,41.256,39.312,43.416000000000004,53.645833333333336
2025,Ford,Mustang Mach-E Extended Range AWD,Sport utility vehicle: Small,272,A1,B,19.0,21.3,20.0,2.1,2.4,2.3,483,10.2,5.0,5.2631578947368425,4.694835680751174,54.4,51.68,57.936,47.352941176470594
2025,Ford,Mustang Mach-E GT,Sport utility vehicle: Small,358,A1,B,22.7,25.3,23.8,2.5,2.8,2.7,446,9.9,4.201680672268908,4.405286343612335,3.952569169960474,85.204,81.26599999999999,90.574,45.05050505050505
2025,Ford,Mustang Mach-E Rally,Sport utility vehicle: Small,358,A1,B,23.3,25.9,24.5,2.6,2.9,2.7,426,10.2,4.081632653061225,4.291845493562231,3.8610038610038613,87.71,83.414,92.722,41.76470588235294
2025,Genesis,Electrified G80,Full-size,272,A1,B,19.9,23.6,21.7,2.2,2.6,2.4,454,9.0,4.6082949308755765,5.025125628140704,4.23728813559322,59.023999999999994,54.12799999999999,64.19200000000001,50.44444444444444
2025,Genesis,GV60 Advanced AWD,Sport utility vehicle: Small,234,A1,B,20.3,24.2,22.1,2.3,2.7,2.5,399,7.2,4.524886877828054,4.926108374384237,4.132231404958678,51.714,47.501999999999995,56.62799999999999,55.416666666666664
2025,Genesis,GV60 Performance AWD,Sport utility vehicle: Small,320,A1,B,21.7,25.5,23.0,2.4,2.9,2.6,378,7.2,4.3478260869565215,4.6082949308755765,3.9215686274509802,73.60000000000001,69.44,81.60000000000001,52.5
2025,Genesis,Electrified GV70,Sport utility vehicle: Small,320,A1,B,21.4,25.2,23.1,2.4,2.8,2.6,380,7.9,4.329004329004329,4.672897196261682,3.9682539682539684,73.92,68.48,80.64,48.10126582278481
2025,GMC,HUMMER EV2X Pickup,Pickup truck: Standard,430,A1,B,35.5,44.9,39.7,4.0,5.0,4.5,512,11.2,2.5188916876574305,2.816901408450704,2.2271714922048997,170.71,152.65,193.07,45.714285714285715
2025,GMC,HUMMER EV2X Pickup Mud Terrain Tire,Pickup truck: Standard,430,A1,B,40.5,49.5,44.6,4.5,5.6,5.0,454,11.2,2.242152466367713,2.4691358024691357,2.0202020202020203,191.78000000000003,174.15,212.85,40.53571428571429
2025,GMC,HUMMER EV3X Pickup (20M Battery),Pickup truck: Standard,606,A1,B,36.4,45.5,40.5,4.1,5.1,4.5,502,11.2,2.4691358024691357,2.7472527472527473,2.197802197802198,245.43,220.584,275.72999999999996,44.82142857142858
2025,GMC,HUMMER EV3X Pickup Mud Terrain Tire (20M Battery),Pickup truck: Standard,606,A1,B,39.8,48.4,43.7,4.5,5.4,4.9,465,11.2,2.2883295194508007,2.512562814070352,2.066115702479339,264.822,241.188,293.304,41.517857142857146
2025,GMC,HUMMER EV2X SUV,Sport utility vehicle: Standard,430,A1,B,35.4,45.1,39.7,4.0,5.1,4.5,507,11.2,2.5188916876574305,2.824858757062147,2.2172949002217295,170.71,152.22,193.93,45.267857142857146
2025,GMC,HUMMER EV2X SUV Mud Terrain Tire,Sport utility vehicle: Standard,430,A1,B,40.5,49.5,44.6,4.5,5.6,5.0,454,11.2,2.242152466367713,2.4691358024691357,2.0202020202020203,191.78000000000003,174.15,212.85,40.53571428571429
2025,GMC,HUMMER EV3X SUV,Sport utility vehicle: Standard,606,A1,B,36.4,45.5,40.5,4.1,5.1,4.5,502,11.2,2.4691358024691357,2.7472527472527473,2.197802197802198,245.43,220.584,275.72999999999996,44.82142857142858
2025,GMC,HUMMER EV3X SUV Mud Terrain Tire,Sport utility vehicle: Standard,606,A1,B,39.8,48.4,43.7,4.5,5.4,4.9,465,11.2,2.2883295194508007,2.512562814070352,2.066115702479339,264.822,241.188,293.304,41.517857142857146
2025,GMC,Sierra EV Extended Range,Pickup truck: Standard,377,A1,B,30.0,35.6,32.5,3.4,4.0,3.7,628,11.5,3.076923076923077,3.3333333333333335,2.8089887640449436,122.52499999999999,113.1,134.21200000000002,54.608695652173914
2025,Hyundai,IONIQ 5 Standard Range,Sport utility vehicle: Small,125,A1,B,16.6,20.7,18.5,1.9,2.3,2.1,373,5.8,5.405405405405405,6.024096385542168,4.830917874396135,23.125,20.750000000000004,25.875,64.3103448275862
2025,Hyundai,IONIQ 5 Long Range,Sport utility vehicle: Small,168,A1,B,15.2,18.9,16.9,1.7,2.1,1.9,504,8.2,5.91715976331361,6.578947368421053,5.291005291005291,28.391999999999996,25.535999999999998,31.752,61.463414634146346
2025,Hyundai,"IONIQ 5 Long Range AWD (19"" Wheels)",Sport utility vehicle: Small,239,A1,B,18.3,22.3,20.1,2.1,2.5,2.3,463,8.9,4.975124378109452,5.46448087431694,4.484304932735426,48.039,43.737,53.297000000000004,52.02247191011236
2025,Hyundai,"IONIQ 5 Long Range AWD (20"" Wheels)",Sport utility vehicle: Small,239,A1,B,19.7,23.8,21.5,2.2,2.7,2.4,425,8.4,4.651162790697675,5.0761421319796955,4.201680672268908,51.385,47.083,56.882,50.595238095238095
2025,Hyundai,IONIQ 5 Long Range AWD XRT,Sport utility vehicle: Small,239,A1,B,20.3,24.6,22.2,2.3,2.8,2.5,417,8.2,4.504504504504505,4.926108374384237,4.0650406504065035,53.058,48.516999999999996,58.79400000000001,50.85365853658537
2025,Hyundai,IONIQ 5 N,Sport utility vehicle: Small,478,A1,B,24.9,29.2,26.7,2.8,3.3,3.0,356,8.7,3.7453183520599254,4.016064257028113,3.4246575342465753,127.62599999999999,119.02199999999999,139.576,40.91954022988506
2025,Hyundai,IONIQ 6 Long Range (18'' Wheels),Mid-size,168,A1,B,14.6,17.4,16.2,1.6,2.0,1.8,550,7.5,6.172839506172839,6.8493150684931505,5.74712643678161,27.216,24.528000000000002,29.231999999999996,73.33333333333333
2025,Hyundai,IONIQ 6 Long Range (20'' Wheels),Mid-size,168,A1,B,16.8,21.1,18.6,1.9,2.4,2.1,468,7.5,5.376344086021505,5.9523809523809526,4.739336492890995,31.248,28.224,35.448,62.4
2025,Hyundai,IONIQ 6 Long Range AWD (18'' Wheels),Mid-size,239,A1,B,16.2,18.6,17.4,1.8,2.1,1.9,509,7.5,5.74712643678161,6.172839506172839,5.376344086021505,41.586,38.718,44.454,67.86666666666666
2025,Hyundai,IONIQ 6 Long Range AWD (20'' Wheels),Mid-size,239,A1,B,18.8,22.4,20.5,2.1,2.5,2.3,435,7.5,4.878048780487805,5.319148936170213,4.464285714285714,48.995000000000005,44.932,53.536,58.0
2025,Hyundai,"Kona Electric (17"" Wheels)",Sport utility vehicle: Small,150,A1,B,16.3,20.3,18.1,1.8,2.3,2.0,420,6.7,5.524861878453038,6.134969325153374,4.926108374384237,27.150000000000002,24.45,30.45,62.6865671641791
2025,Hyundai,"Kona Electric (19"" Wheels)",Sport utility vehicle: Small,150,A1,B,18.6,22.4,20.5,2.1,2.5,2.3,370,6.9,4.878048780487805,5.376344086021505,4.464285714285714,30.75,27.900000000000002,33.6,53.6231884057971
2025,Jeep,Wagoneer S AWD (Falken Tire),Sport utility vehicle: Standard,500,A1,B,20.9,24.5,22.5,2.3,2.8,2.5,473,10.0,4.444444444444445,4.784688995215311,4.081632653061225,112.5,104.5,122.5,47.3
2025,Jeep,Wagoneer S AWD (Pirelli Tire),Sport utility vehicle: Standard,500,A1,B,23.4,27.5,25.2,2.6,3.1,2.8,422,10.0,3.9682539682539684,4.273504273504273,3.6363636363636362,126.0,117.0,137.5,42.2
2025,Kia,EV6 Light,Sport utility vehicle: Small,125,A1,B,16.4,20.3,18.2,1.8,2.3,2.0,381,6.2,5.4945054945054945,6.097560975609756,4.926108374384237,22.75,20.5,25.375,61.45161290322581
2025,Kia,EV6 Wind,Sport utility vehicle: Small,168,A1,B,16.4,20.8,18.4,1.8,2.3,2.1,513,9.0,5.434782608695652,6.097560975609756,4.8076923076923075,30.912,27.552,34.944,57.0
2025,Kia,"EV6 Land AWD (19"" Wheels)",Sport utility vehicle: Small,239,A1,B,18.0,22.0,19.9,2.0,2.5,2.2,475,8.8,5.025125628140704,5.555555555555555,4.545454545454546,47.56099999999999,43.02,52.58,53.97727272727272
2025,Kia,"EV6 Land AWD (20"" Wheels)",Sport utility vehicle: Small,239,A1,B,19.7,23.7,21.5,2.2,2.7,2.4,435,8.9,4.651162790697675,5.0761421319796955,4.219409282700422,51.385,47.083,56.643,48.87640449438202
2025,Kia,EV9 Light,Sport utility vehicle: Standard,160,A1,B,21.1,27.3,23.6,2.4,3.1,2.7,370,11.4,4.23728813559322,4.739336492890995,3.663003663003663,37.760000000000005,33.76,43.68,32.45614035087719
2025,Kia,EV9 Wind,Sport utility vehicle: Standard,149,A1,B,21.1,26.7,23.6,2.4,3.0,2.6,489,15.2,4.23728813559322,4.739336492890995,3.7453183520599254,35.16400000000001,31.439,39.782999999999994,32.17105263157895
2025,Kia,EV9 Land AWD,Sport utility vehicle: Standard,282,A1,B,23.0,28.0,25.5,2.6,3.1,2.8,451,14.5,3.9215686274509802,4.3478260869565215,3.5714285714285716,71.91,64.86,78.96,31.103448275862068
2025,Kia,EV9 Land AWD GT-Line,Sport utility vehicle: Standard,282,A1,B,23.6,29.2,26.1,2.7,3.3,2.9,435,15.2,3.8314176245210727,4.23728813559322,3.4246575342465753,73.602,66.552,82.34400000000001,28.61842105263158
2025,Kia,Niro EV,Sport utility vehicle: Small,150,A1,B,16.8,20.5,18.6,1.9,2.3,2.1,407,7.5,5.376344086021505,5.9523809523809526,4.878048780487805,27.900000000000002,25.2,30.75,54.266666666666666
2025,Lexus,"RZ 450e AWD (18"" Wheels)",Sport utility vehicle: Small,230,A1,B,18.1,21.4,19.6,2.0,2.4,2.2,354,10.0,5.1020408163265305,5.524861878453038,4.672897196261682,45.08,41.63,49.22,35.4
2025,Lexus,"RZ 450e AWD (20"" Wheels)",Sport utility vehicle: Small,230,A1,B,20.3,24.1,22.4,2.3,2.7,2.5,315,10.0,4.464285714285714,4.926108374384237,4.149377593360995,51.519999999999996,46.69,55.43000000000001,31.5
2025,Lucid,"Air Pure (19"" Wheels)",Full-size,330,A1,B,14.1,14.8,14.4,1.6,1.7,1.6,676,10.0,6.944444444444445,7.092198581560284,6.756756756756756,47.519999999999996,46.529999999999994,48.84,67.6
2025,Lucid,"Air Pure (20"" Wheels)",Full-size,330,A1,B,15.8,16.7,16.2,1.8,1.9,1.8,599,10.0,6.172839506172839,6.329113924050633,5.9880239520958085,53.46,52.14,55.11,59.9
2025,Lucid,"Air Touring AWD (19"" Wheels)",Full-size,462,A1,B,15.7,16.1,15.9,1.8,1.8,1.8,653,10.0,6.289308176100628,6.369426751592357,6.211180124223602,73.45800000000001,72.53399999999999,74.382,65.3
2025,Lucid,"Air Touring AWD (20"" Wheels)",Full-size,462,A1,B,16.9,17.6,17.2,1.9,2.0,1.9,607,10.0,5.813953488372094,5.91715976331361,5.681818181818182,79.464,78.07799999999999,81.312,60.7
2025,Lucid,"Air Touring AWD (21"" Wheels)",Full-size,462,A1,B,17.5,18.5,18.0,2.0,2.1,2.0,581,10.0,5.555555555555555,5.714285714285714,5.405405405405405,83.16,80.85,85.47,58.1
2025,Lucid,"Air Grand Touring XR AWD (19"" Wheels)",Full-size,611,A1,B,16.3,16.6,16.4,1.8,1.9,1.8,824,13.0,6.097560975609756,6.134969325153374,6.024096385542168,100.204,99.593,101.42600000000002,63.38461538461539
2025,Lucid,"Air Grand Touring XR AWD (20"" Wheels)",Full-size,611,A1,B,17.2,17.9,17.5,1.9,2.0,2.0,772,13.0,5.714285714285714,5.813953488372094,5.5865921787709505,106.925,105.09199999999998,109.36899999999999,59.38461538461539
2025,Lucid,"Air Grand Touring XR AWD (21"" Wheels)",Full-size,611,A1,B,18.4,19.1,18.7,2.1,2.1,2.1,718,13.0,5.347593582887701,5.434782608695652,5.2356020942408374,114.257,112.42399999999999,116.70100000000001,55.23076923076923
2025,Lucid,Air Sapphire AWD,Full-size,930,A1,B,19.4,20.7,20.0,2.2,2.3,2.2,687,13.0,5.0,5.154639175257732,4.830917874396135,186.0,180.42,192.51,52.84615384615385
2025,Mercedes-Benz,AMG EQE 4MATIC+ Sedan,Mid-size,460,A1,B,30.2,29.6,29.9,3.4,3.3,3.4,354,10.75,3.3444816053511706,3.3112582781456954,3.378378378378378,137.54,138.92,136.16000000000003,32.93023255813954
2025,Mercedes-Benz,AMG EQE 4MATIC+ SUV,Sport utility vehicle: Standard,460,A1,B,27.6,29.1,28.3,3.1,3.3,3.2,370,10.75,3.5335689045936394,3.623188405797101,3.4364261168384878,130.18,126.96000000000001,133.86,34.41860465116279
2025,Mercedes-Benz,AMG EQS 4MATIC+ Sedan,Full-size,484,A1,B,28.0,26.1,26.7,3.1,2.9,3.0,507,14.0,3.7453183520599254,3.5714285714285716,3.8314176245210727,129.22799999999998,135.51999999999998,126.324,36.214285714285715
2025,Mercedes-Benz,EQB 250+,Sport utility vehicle: Small,140,A1,B,18.4,20.9,19.6,2.1,2.3,2.2,404,8.25,5.1020408163265305,5.434782608695652,4.784688995215311,27.44,25.759999999999998,29.259999999999998,48.96969696969697
2025,Mercedes-Benz,EQB 300 4MATIC,Sport utility vehicle: Small,168,A1,B,23.5,24.8,24.0,2.6,2.8,2.7,330,6.75,4.166666666666667,4.25531914893617,4.032258064516129,40.32,39.480000000000004,41.664,48.888888888888886
2025,Mercedes-Benz,EQE 350 4MATIC Sedan,Mid-size,215,A1,B,24.2,24.5,24.4,2.7,2.8,2.7,430,9.5,4.0983606557377055,4.132231404958678,4.081632653061225,52.459999999999994,52.029999999999994,52.675,45.26315789473684
2025,Mercedes-Benz,EQE 350 4MATIC SUV,Sport utility vehicle: Standard,215,A1,B,24.9,26.7,26.1,2.8,3.0,2.9,407,9.5,3.8314176245210727,4.016064257028113,3.7453183520599254,56.115,53.535,57.404999999999994,42.8421052631579
2025,Mercedes-Benz,EQE 500 4MATIC Sedan,Mid-size,300,A1,B,24.5,24.8,24.6,2.8,2.8,2.8,428,9.5,4.0650406504065035,4.081632653061225,4.032258064516129,73.80000000000001,73.5,74.4,45.05263157894737
2025,Mercedes-Benz,EQE 500 4MATIC SUV,Sport utility vehicle: Standard,300,A1,B,25.5,26.7,26.1,2.8,3.0,2.9,425,10.25,3.8314176245210727,3.9215686274509802,3.7453183520599254,78.3,76.5,80.1,41.46341463414634
2025,Mercedes-Benz,EQS 450 4MATIC Sedan,Full-size,265,A1,B,23.1,22.4,22.8,2.6,2.5,2.6,591,14.0,4.385964912280701,4.329004329004329,4.464285714285714,60.42000000000001,61.215,59.36,42.214285714285715
2025,Mercedes-Benz,EQS 450 4MATIC SUV,Sport utility vehicle: Standard,265,A1,B,26.1,27.0,26.5,2.9,3.0,3.0,502,14.0,3.7735849056603774,3.8314176245210727,3.7037037037037037,70.225,69.165,71.55,35.857142857142854
2025,Mercedes-Benz,EQS 580 4MATIC Sedan,Full-size,400,A1,B,22.4,22.4,22.4,2.5,2.5,2.5,597,14.0,4.464285714285714,4.464285714285714,4.464285714285714,89.6,89.6,89.6,42.642857142857146
2025,Mercedes-Benz,EQS 580 4MATIC SUV,Sport utility vehicle: Standard,400,A1,B,25.5,26.7,26.1,2.9,3.0,2.9,510,14.0,3.8314176245210727,3.9215686274509802,3.7453183520599254,104.4,102.0,106.8,36.42857142857143
2025,Mercedes-Benz,Maybach EQS 680 4MATIC SUV,Sport utility vehicle: Standard,484,A1,B,27.3,27.3,27.3,3.1,3.1,3.1,486,12.75,3.663003663003663,3.663003663003663,3.663003663003663,132.132,132.132,132.132,38.11764705882353
2025,Mercedes-Benz,G 580 with EQ Technology,Sport utility vehicle: Standard,432,A1,B,31.1,37.3,33.6,3.5,4.2,3.8,385,13.6,2.9761904761904763,3.215434083601286,2.680965147453083,145.152,134.352,161.136,28.308823529411764
2025,MINI,"Countryman SE ALL4 (18"" Wheels)",Sport utility vehicle: Small,225,A1,B,21.2,22.3,21.7,2.4,2.5,2.4,341,8.0,4.6082949308755765,4.716981132075472,4.484304932735426,48.824999999999996,47.699999999999996,50.175000000000004,42.625
2025,MINI,"Countryman SE ALL4 (19"" Wheels)",Sport utility vehicle: Small,225,A1,B,22.2,23.7,22.9,2.5,2.7,2.6,328,8.0,4.366812227074236,4.504504504504505,4.219409282700422,51.525,49.949999999999996,53.325,41.0
2025,Nissan,ARIYA Engage,Station wagon: Small,160,A1,B,19.3,22.4,20.7,2.2,2.5,2.3,348,10.0,4.830917874396135,5.181347150259067,4.464285714285714,33.12,30.880000000000003,35.839999999999996,34.8
2025,Nissan,ARIYA Evolve+,Station wagon: Small,178,A1,B,20.0,23.1,21.4,2.2,2.6,2.4,465,13.0,4.672897196261682,5.0,4.329004329004329,38.092,35.6,41.118,35.76923076923077
2025,Nissan,ARIYA Evolve e-4ORCE,Station wagon: Small,250,A1,B,20.7,23.4,21.9,2.3,2.6,2.5,330,10.0,4.566210045662101,4.830917874396135,4.273504273504273,54.75,51.75,58.5,33.0
2025,Nissan,ARIYA Evolve+ e-4ORCE,Station wagon: Small,290,A1,B,21.5,24.3,22.8,2.4,2.7,2.6,438,13.0,4.385964912280701,4.651162790697675,4.11522633744856,66.12,62.349999999999994,70.47,33.69230769230769
2025,Nissan,"ARIYA Platinum+ e-4ORCE (19"" Wheels)",Station wagon: Small,290,A1,B,22.5,24.2,23.2,2.5,2.7,2.6,430,14.0,4.310344827586207,4.444444444444445,4.132231404958678,67.27999999999999,65.25,70.17999999999999,30.714285714285715
2025,Nissan,"ARIYA Platinum+ e-4ORCE (20"" Wheels)",Station wagon: Small,290,A1,B,23.4,25.0,24.1,2.6,2.8,2.7,414,14.0,4.149377593360995,4.273504273504273,4.0,69.89000000000001,67.86,72.5,29.571428571428573
2025,Nissan,LEAF SV,Mid-size,110,A1,B,17.0,21.2,18.9,1.9,2.4,2.1,240,8.0,5.291005291005291,5.882352941176471,4.716981132075472,20.79,18.7,23.32,30.0
2025,Nissan,LEAF SV PLUS,Mid-size,160,A1,B,17.3,21.4,19.1,1.9,2.4,2.1,341,11.0,5.2356020942408374,5.780346820809248,4.672897196261682,30.560000000000002,27.680000000000003,34.24,31.0
2025,Polestar,"2 Single Motor (19"" Wheels)",Mid-size,220,A1,B,17.0,20.1,18.4,1.9,2.3,2.1,505,8.0,5.434782608695652,5.882352941176471,4.975124378109452,40.48,37.4,44.220000000000006,63.125
2025,Polestar,"2 Single Motor (20"" Wheels)",Mid-size,220,A1,B,17.9,20.7,19.2,2.0,2.3,2.2,483,8.0,5.208333333333334,5.5865921787709505,4.830917874396135,42.239999999999995,39.379999999999995,45.54,60.375
2025,Polestar,"2 Dual Motor (19"" Wheels)",Mid-size,310,A1,B,19.9,22.0,20.8,2.2,2.5,2.3,447,8.0,4.8076923076923075,5.025125628140704,4.545454545454546,64.48,61.69,68.19999999999999,55.875
2025,Polestar,"2 Dual Motor (20"" Wheels)",Mid-size,310,A1,B,20.5,23.0,21.7,2.3,2.6,2.4,431,8.0,4.6082949308755765,4.878048780487805,4.3478260869565215,67.27,63.550000000000004,71.3,53.875
2025,Polestar,2 Dual Motor Performance Pack,Mid-size,350,A1,B,22.0,24.0,22.9,2.5,2.7,2.6,409,8.0,4.366812227074236,4.545454545454546,4.166666666666667,80.14999999999999,77.0,84.0,51.125
2025,Polestar,"3 Long Range Single Motor (20"" Wheels)",Sport utility vehicle: Standard,220,A1,B,20.3,25.0,22.4,2.3,2.8,2.5,550,10.0,4.464285714285714,4.926108374384237,4.0,49.28,44.66,55.0,55.0
2025,Polestar,"3 Long Range Single Motor (21"" Wheels)",Sport utility vehicle: Standard,220,A1,B,19.9,24.5,21.9,2.2,2.7,2.5,563,10.0,4.566210045662101,5.025125628140704,4.081632653061225,48.18,43.779999999999994,53.9,56.3
2025,Polestar,"3 Long Range Single Motor (22"" Wheels)",Sport utility vehicle: Standard,220,A1,B,20.9,25.5,23.0,2.3,2.9,2.6,536,10.0,4.3478260869565215,4.784688995215311,3.9215686274509802,50.6,45.98,56.1,53.6
2025,Polestar,"3 Long Range Dual Motor (20"" Wheels)",Sport utility vehicle: Standard,360,A1,B,23.6,25.5,24.2,2.6,2.9,2.7,499,10.0,4.132231404958678,4.23728813559322,3.9215686274509802,87.11999999999999,84.96000000000001,91.8,49.9
2025,Polestar,"3 Long Range Dual Motor (21"" Wheels)",Sport utility vehicle: Standard,360,A1,B,22.8,25.1,23.8,2.6,2.8,2.7,507,10.0,4.201680672268908,4.385964912280701,3.98406374501992,85.67999999999999,82.08000000000001,90.36000000000001,50.7
2025,Polestar,"3 Long Range Dual Motor (22"" Wheels)",Sport utility vehicle: Standard,360,A1,B,24.9,27.3,26.1,2.8,3.1,2.9,462,10.0,3.8314176245210727,4.016064257028113,3.663003663003663,93.96000000000001,89.64,98.28,46.2
2025,Polestar,3 Long Range Dual Motor Performance Pack,Sport utility vehicle: Standard,380,A1,B,25.9,28.7,27.2,2.9,3.2,3.1,449,10.0,3.6764705882352944,3.8610038610038613,3.4843205574912894,103.36,98.41999999999999,109.05999999999999,44.9
2025,Polestar,4 Long Range Single Motor,Sport utility vehicle: Standard,200,A1,B,22.4,24.2,23.0,2.5,2.7,2.6,483,11.0,4.3478260869565215,4.464285714285714,4.132231404958678,46.0,44.8,48.39999999999999,43.90909090909091
2025,Polestar,4 Long Range Dual Motor,Sport utility vehicle: Standard,400,A1,B,24.2,26.1,25.5,2.7,2.9,2.8,438,11.0,3.9215686274509802,4.132231404958678,3.8314176245210727,102.0,96.79999999999998,104.4,39.81818181818182
2025,Porsche,Macan Electric,Sport utility vehicle: Small,250,A1,B,19.5,23.2,21.2,2.2,2.6,2.4,507,11.5,4.716981132075472,5.128205128205129,4.310344827586207,53.0,48.74999999999999,57.99999999999999,44.08695652173913
2025,Porsche,Macan 4 Electric,Sport utility vehicle: Small,285,A1,B,19.6,23.6,21.4,2.2,2.6,2.4,496,11.5,4.672897196261682,5.1020408163265305,4.23728813559322,60.99,55.86,67.26,43.130434782608695
2025,Porsche,Macan 4S Electric,Sport utility vehicle: Small,330,A1,B,21.4,25.2,23.1,2.4,2.8,2.6,463,11.5,4.329004329004329,4.672897196261682,3.9682539682539684,76.23,70.62,83.16,40.26086956521739
2025,Porsche,Macan Turbo Electric,Sport utility vehicle: Small,430,A1,B,21.2,25.0,22.9,2.4,2.8,2.6,463,11.5,4.366812227074236,4.716981132075472,4.0,98.46999999999998,91.16,107.5,40.26086956521739
2025,Porsche,Taycan 4S (Performance Battery),Compact,340,A2,B,23.2,24.8,23.9,2.6,2.8,2.7,406,11.5,4.184100418410042,4.310344827586207,4.032258064516129,81.26,78.88,84.32000000000001,35.30434782608695
2025,Porsche,Taycan 4S (Performance Battery Plus),Compact,380,A2,B,23.4,24.6,24.0,2.6,2.8,2.7,475,13.0,4.166666666666667,4.273504273504273,4.0650406504065035,91.19999999999999,88.92,93.48000000000002,36.53846153846154
2025,Porsche,Taycan 4S Cross Turismo,Mid-size,380,A2,B,25.6,27.1,26.2,2.9,3.0,2.9,438,13.0,3.816793893129771,3.90625,3.6900369003690034,99.56,97.28,102.98,33.69230769230769
2025,Porsche,Taycan GTS,Compact,445,A2,B,23.8,24.7,24.2,2.7,2.8,2.7,472,13.0,4.132231404958678,4.201680672268908,4.048582995951417,107.68999999999998,105.91,109.915,36.30769230769231
2025,Porsche,Taycan GTS Sport Turismo,Compact,445,A2,B,25.0,26.1,25.5,2.8,2.9,2.9,449,13.0,3.9215686274509802,4.0,3.8314176245210727,113.47500000000001,111.25,116.145,34.53846153846154
2025,Porsche,Taycan Turbo,Compact,520,A2,B,23.9,25.1,24.4,2.7,2.8,2.7,470,13.0,4.0983606557377055,4.184100418410042,3.98406374501992,126.87999999999998,124.28,130.52,36.15384615384615
2025,Porsche,Taycan Turbo Cross Turismo,Mid-size,520,A2,B,26.1,27.4,26.7,2.9,3.1,3.0,426,13.0,3.7453183520599254,3.8314176245210727,3.6496350364963503,138.84,135.72,142.48,32.76923076923077
2025,Porsche,Taycan Turbo S,Compact,570,A2,B,26.2,27.0,26.6,2.9,3.0,3.0,428,13.0,3.7593984962406015,3.816793893129771,3.7037037037037037,151.62,149.34,153.9,32.92307692307692
2025,Porsche,Taycan Turbo S Cross Turismo,Mid-size,570,A2,B,26.5,27.8,27.1,3.0,3.1,3.0,420,13.0,3.6900369003690034,3.7735849056603774,3.597122302158273,154.47,151.05,158.46,32.30769230769231
2025,Porsche,Taycan Turbo GT,Compact,580,A2,B,24.3,26.8,25.4,2.7,3.0,2.9,444,13.0,3.937007874015748,4.11522633744856,3.7313432835820897,147.32,140.94,155.44,34.15384615384615
2025,Porsche,Taycan Turbo GT with Weissach Package,Compact,580,A2,B,24.7,27.5,25.9,2.8,3.1,2.9,433,13.0,3.8610038610038613,4.048582995951417,3.6363636363636362,150.22,143.26,159.5,33.30769230769231
